TransactionID,Date,ProductCategory,Price,UnitsSold,CustomerAge,CustomerMembership,Discount,Region,PaymentMethod,IsPromotional,TotalSales
T002281,2025-03-27,Clothing,32.38,7,33.137375928058944,Silver,5.6,North,Credit Card,False,213.97
T002282,2025-03-11,Electronics,229.2,7,56.43595704734557,Silver,3.7,East,PayPal,True,1545.04
T002283,2025-05-10,Home & Kitchen,54.55,3,47.61114123957279,Platinum,13.9,West,Credit Card,True,140.9
T002284,2025-06-21,Clothing,48.35,4,34.2154726875625,Silver,0.5,South,Credit Card,False,192.43
T002285,2025-01-02,Electronics,196.79,4,48.089956887930846,Silver,0.8,North,Credit Card,False,780.86
T002286,2025-04-12,Sports,52.58,4,42.96865298528888,Gold,2.6,West,Cash,False,204.85
T002287,2025-02-04,Electronics,307.41,5,43.611747187668975,Bronze,8.3,North,PayPal,True,1409.47
T002288,2025-04-08,Clothing,50.68,3,52.343770582742934,Gold,3.6,West,Cash,False,146.57
T002289,2025-01-30,Electronics,258.73,4,48.01246456971027,Gold,5.6,West,Credit Card,False,976.96
T002290,2025-04-26,Clothing,49.98,4,52.24695852584716,Bronze,8.4,West,Cash,False,183.13
T002291,2025-01-08,Clothing,52.17,3,63.99400673000698,Gold,5.9,North,PayPal,False,147.28
T002292,2025-05-30,Clothing,28.84,7,49.00330993770634,Platinum,15.3,East,PayPal,True,170.99
T002293,2025-02-13,Home & Kitchen,66.41,6,70.0,Gold,1.2,North,Credit Card,True,393.68
T002294,2025-02-05,Beauty,27.38,5,56.33102309575139,Silver,1.0,North,Credit Card,True,135.53
T002295,2025-03-18,Electronics,249.42,4,39.0510421109277,Silver,1.1,West,Cash,False,986.71
T002296,2025-01-31,Electronics,203.89,3,23.833211553280343,Silver,9.3,North,Digital Wallet,False,554.78
T002297,2025-02-16,Electronics,177.85,2,56.4507480659684,Gold,2.4,North,Credit Card,False,347.16
T002298,2025-02-24,Electronics,208.84,4,26.497894632993326,Silver,7.0,North,Digital Wallet,False,776.88
T002299,2025-04-16,Home & Kitchen,90.44,6,43.86301745248474,Silver,1.0,East,Credit Card,False,537.21
T002300,2025-06-07,Home & Kitchen,42.71,8,50.66954164780774,Silver,6.5,South,Cash,False,319.47
T002301,2025-05-01,Sports,46.2,5,29.125918466263833,Silver,10.5,North,PayPal,True,206.74
T002302,2025-02-24,Electronics,206.13,5,34.4421620345545,Silver,14.0,North,Credit Card,True,886.36
T002303,2025-05-24,Clothing,36.19,5,29.23132928040266,Silver,8.9,West,Credit Card,False,164.85
T002304,2025-01-12,Clothing,50.94,1,66.77580342226625,Platinum,9.8,West,PayPal,False,45.95
T002305,2025-05-25,Electronics,206.96,6,50.8131879812352,Silver,4.7,South,Credit Card,True,1183.4
T002306,2025-05-24,Home & Kitchen,63.42,4,33.3167498081064,Bronze,5.7,North,PayPal,False,239.22
T002307,2025-05-20,Beauty,33.15,5,23.51785951422891,Bronze,2.8,North,Cash,False,161.11
T002308,2025-05-16,Clothing,50.3,5,31.539636834632233,Platinum,1.2,South,Credit Card,False,248.48
T002309,2025-01-03,Sports,58.15,2,34.46137522851196,Gold,2.9,East,PayPal,False,112.93
T002310,2025-05-24,Clothing,36.48,5,35.34081269376613,Silver,9.3,East,PayPal,False,165.44
T002311,2025-01-30,Electronics,642.63,2,51.50271612924057,Gold,2.6,South,Digital Wallet,False,1251.84
T002312,2025-01-23,Home & Kitchen,84.73,4,25.070091548870156,Silver,7.0,South,PayPal,False,315.2
T002313,2025-04-02,Clothing,52.93,5,55.04791582703635,Gold,4.3,West,Credit Card,False,253.27
T002314,2025-04-25,Electronics,237.44,7,20.321805872773318,Bronze,11.2,East,Credit Card,True,1475.93
T002315,2025-04-14,Home & Kitchen,51.91,4,41.10010678376552,Bronze,3.3,North,PayPal,False,200.79
T002316,2025-04-28,Sports,57.37,3,33.64626248581766,Bronze,18.5,East,Credit Card,True,140.27
T002317,2025-01-05,Clothing,55.17,2,,Gold,6.6,East,Credit Card,False,103.06
T002318,2025-04-14,Clothing,42.79,6,59.285317020325955,Silver,7.1,North,Credit Card,False,238.51
T002319,2025-04-18,Sports,53.35,5,51.705353307801616,Gold,14.1,East,PayPal,True,229.14
T002320,2025-03-06,Sports,53.04,4,,Silver,7.8,North,Cash,False,195.61
T002321,2025-05-01,Home & Kitchen,105.27,3,38.776485079641006,Bronze,7.7,East,PayPal,False,291.49
T002322,2025-01-30,Electronics,186.08,7,58.095297411678274,Silver,4.0,North,Credit Card,False,1250.46
T002323,2025-05-29,Beauty,30.35,3,29.992433088080492,Bronze,,West,Digital Wallet,False,
T002324,2025-03-25,Electronics,215.2,8,47.36566124606077,Bronze,5.7,East,PayPal,False,1623.47
T002325,2025-05-30,Home & Kitchen,81.15,5,55.015321420782634,Silver,3.8,North,PayPal,False,390.33
T002326,2025-02-01,Electronics,317.35,6,52.99369004241038,Platinum,2.3,West,Digital Wallet,False,1860.31
T002327,2025-06-10,Home & Kitchen,64.33,2,48.345291057700045,Platinum,10.9,West,Digital Wallet,True,114.64
T002328,2025-01-16,Clothing,43.43,4,48.01891211982637,Gold,3.0,West,Digital Wallet,False,168.51
T002329,2025-02-07,Clothing,42.51,5,52.70650284107009,Silver,0.2,East,Credit Card,False,212.12
T002330,2025-05-22,Clothing,44.36,6,40.4055815430956,Gold,4.3,North,PayPal,False,254.72
T002331,2025-02-05,Electronics,219.49,4,59.1203918022722,Bronze,5.2,East,Digital Wallet,False,832.31
T002332,2025-05-31,Home & Kitchen,89.49,2,66.68381132905131,Bronze,9.8,West,Credit Card,False,161.44
T002333,2025-04-24,Sports,50.19,1,19.817745156245795,Silver,18.0,South,Credit Card,True,41.16
T002334,2025-03-07,Beauty,26.92,6,37.27274751811972,Silver,2.8,North,Credit Card,False,157.0
T002335,2025-04-15,Electronics,318.05,4,28.611253889020468,Bronze,3.3,West,Digital Wallet,False,1230.22
T002336,2025-03-26,Home & Kitchen,80.75,4,34.16959973024683,Silver,1.3,East,Credit Card,False,318.8
T002337,2025-01-02,Home & Kitchen,71.74,2,43.48616931956582,Bronze,2.4,West,Credit Card,False,140.04
T002338,2025-03-16,Clothing,51.29,4,,Bronze,0.5,North,PayPal,False,204.13
T002339,2025-03-08,Electronics,244.59,4,40.0182117479898,Silver,2.5,North,PayPal,False,953.9
T002340,2025-06-29,Home & Kitchen,75.56,7,49.62807546841543,Bronze,11.7,North,Digital Wallet,True,467.04
T002341,2025-05-31,Beauty,32.27,3,33.16031742781472,Silver,12.6,North,Credit Card,True,84.61
T002342,2025-06-03,Home & Kitchen,113.92,4,37.142631157833385,Silver,16.6,North,Digital Wallet,True,380.04
T002343,2025-02-24,Clothing,42.78,6,49.751298474782864,Bronze,8.2,North,Credit Card,False,235.63
T002344,2025-01-06,Clothing,48.83,10,38.03149688861085,Gold,15.3,East,PayPal,True,413.59
T002345,2025-06-12,Electronics,251.15,4,26.5315461253992,Bronze,1.6,West,Cash,False,988.53
T002346,2025-05-30,Sports,42.43,8,68.78099375722083,Gold,4.0,North,Credit Card,False,325.86
T002347,2025-06-20,Home & Kitchen,67.85,2,53.25859607782914,Silver,9.7,North,Credit Card,False,122.54
T002348,2025-05-23,Electronics,272.79,6,43.956748117820275,Bronze,4.0,North,Digital Wallet,False,1571.27
T002349,2025-03-27,Sports,54.54,4,,Bronze,6.3,South,Digital Wallet,False,204.42
T002350,2025-03-01,Clothing,41.98,4,47.00794129266906,Silver,9.9,West,Credit Card,False,151.3
T002351,2025-04-11,Beauty,33.22,4,22.9418589299611,Bronze,10.8,North,PayPal,True,118.53
T002352,2025-01-12,Clothing,47.74,6,43.83856240648161,Bronze,0.5,North,Credit Card,False,285.01
T002353,2025-02-18,Electronics,179.77,5,33.31936574773074,Gold,1.0,West,Digital Wallet,False,889.86
T002354,2025-02-11,Clothing,37.85,5,43.35484064542093,Silver,8.6,West,Credit Card,False,172.97
T002355,2025-06-15,Clothing,45.44,10,46.852396233658176,Silver,2.4,West,Credit Card,False,443.49
T002356,2025-03-23,Electronics,203.58,5,53.42532927358809,Bronze,1.8,South,PayPal,False,999.58
T002357,2025-06-22,Home & Kitchen,99.75,2,30.170349428188306,Platinum,9.9,West,Digital Wallet,False,179.75
T002358,2025-02-04,Home & Kitchen,36.51,7,30.61030818248095,Bronze,2.3,South,Cash,False,249.69
T002359,2025-06-07,Home & Kitchen,80.76,5,36.30985086742084,Bronze,,West,PayPal,False,
T002360,2025-06-07,Electronics,244.91,5,59.57025015299528,Silver,1.9,South,Digital Wallet,False,1201.28
T002361,2025-05-14,Clothing,59.51,5,37.638440133262804,Platinum,21.6,South,Credit Card,True,233.28
T002362,2025-03-08,Electronics,257.7,3,48.41896416511706,Bronze,22.7,West,Digital Wallet,True,597.61
T002363,2025-03-21,Home & Kitchen,75.3,4,41.329728977665496,Silver,9.6,North,Credit Card,False,272.28
T002364,2025-01-07,Electronics,212.8,3,37.25689995625163,Gold,3.7,North,Cash,False,614.78
T002365,2025-06-29,Beauty,32.82,6,43.6132853470996,Platinum,0.7,East,Credit Card,False,195.54
T002366,2025-01-14,Home & Kitchen,78.64,2,51.502209299927365,Gold,5.1,West,Credit Card,True,149.26
T002367,2025-03-14,Clothing,34.56,6,50.085865931634494,Silver,7.0,North,Digital Wallet,False,192.84
T002368,2025-05-23,Clothing,50.42,1,27.494448021929912,Platinum,7.1,South,Credit Card,False,46.84
T002369,2025-05-29,Electronics,231.84,2,46.02039047129034,Bronze,3.8,East,Digital Wallet,False,446.06
T002370,2025-06-12,Clothing,52.48,4,61.56655974019464,Platinum,8.1,West,PayPal,False,192.92
T002371,2025-03-07,Sports,69.99,4,45.65893039225402,Bronze,1.7,East,Credit Card,False,275.2
T002372,2025-04-01,Beauty,22.31,5,55.57050067568005,Platinum,3.3,North,PayPal,False,107.87
T002373,2025-05-10,Electronics,244.32,4,62.885582869998615,Bronze,8.1,East,Credit Card,False,898.12
T002374,2025-06-12,Home & Kitchen,85.36,5,43.967707583761594,Bronze,,North,PayPal,False,
T002375,2025-01-20,Home & Kitchen,71.75,3,41.25646964918788,Bronze,0.7,East,Cash,False,213.74
T002376,2025-01-10,Home & Kitchen,84.05,3,47.15770069196391,Bronze,3.6,South,Credit Card,False,243.07
T002377,2025-01-25,Electronics,208.75,5,57.447343903163386,Gold,6.4,East,Credit Card,False,976.95
T002378,2025-01-25,Electronics,310.57,7,40.09053736318503,Gold,10.8,West,Credit Card,True,1939.2
T002379,2025-02-23,Clothing,55.96,2,28.2397666942461,Gold,9.1,West,Cash,False,101.74
T002380,2025-02-02,Sports,48.43,6,46.317309301210415,Bronze,5.5,West,Cash,False,274.6
T002381,2025-06-13,Clothing,31.65,5,53.1392429789719,Bronze,7.2,North,Digital Wallet,False,146.86
T002382,2025-04-05,Clothing,42.4,5,46.79520033046142,Platinum,4.4,East,Credit Card,False,202.67
T002383,2025-01-14,Beauty,28.26,6,47.266641926505564,Gold,6.5,North,Credit Card,False,158.54
T002384,2025-03-06,Home & Kitchen,91.45,3,41.53733391216482,Silver,18.3,North,PayPal,True,224.14
T002385,2025-04-20,Sports,42.39,8,39.18110156327026,Silver,6.5,East,Credit Card,False,317.08
T002386,2025-03-21,Clothing,59.77,3,57.24932045312984,Bronze,13.7,South,Credit Card,True,154.74
T002387,2025-02-23,Electronics,232.44,1,20.593914257834683,Bronze,4.1,West,PayPal,False,222.91
T002388,2025-05-05,Beauty,31.38,6,43.1000296511702,Bronze,9.1,South,Credit Card,False,171.15
T002389,2025-06-29,Clothing,46.64,5,30.21237666801762,Silver,5.9,North,PayPal,True,219.44
T002390,2025-05-11,Electronics,311.23,6,41.60718112080188,Silver,17.1,South,Digital Wallet,True,1548.06
T002391,2025-06-18,Clothing,52.82,3,45.16740996803824,Bronze,3.8,North,Credit Card,False,152.44
T002392,2025-05-14,Electronics,342.33,4,48.07055014634551,Gold,12.5,West,Credit Card,True,1198.16
T002393,2025-01-25,Clothing,42.39,5,43.70157026172948,Platinum,1.4,North,Cash,True,208.98
T002394,2025-05-21,Sports,53.26,7,58.686817765759926,Gold,2.0,East,Credit Card,False,365.36
T002395,2025-04-27,Beauty,21.38,7,43.267191890358475,Bronze,14.9,South,PayPal,True,127.36
T002396,2025-05-16,Beauty,31.59,10,29.262769582769977,Bronze,3.1,East,Cash,False,306.11
T002397,2025-05-29,Electronics,162.13,1,54.41731075785714,Gold,6.5,East,Credit Card,False,151.59
T002398,2025-01-25,Clothing,45.19,6,46.03912999801507,Silver,4.8,West,Cash,False,258.13
T002399,2025-03-20,Electronics,255.97,2,30.483668392906893,Gold,7.4,North,Digital Wallet,False,474.06
T002400,2025-03-09,Sports,57.39,3,50.77060174890865,Bronze,4.1,North,Digital Wallet,False,165.11
T002401,2025-06-22,Clothing,46.53,7,35.300447642222316,Silver,7.2,West,Credit Card,False,302.26
T002402,2025-01-12,Home & Kitchen,65.37,3,53.22332692473295,Silver,6.0,West,PayPal,False,184.34
T002403,2025-02-01,Home & Kitchen,109.39,10,26.861409565868332,Bronze,19.1,South,Cash,True,884.97
T002404,2025-05-08,Clothing,40.02,6,40.49951444309089,Silver,6.8,West,Digital Wallet,False,223.79
T002405,2025-04-06,Clothing,54.11,3,47.16226039731657,Silver,5.3,South,PayPal,True,153.73
T002406,2025-04-02,Beauty,43.94,9,29.199642798664218,Bronze,11.0,East,Credit Card,True,351.96
T002407,2025-05-21,Beauty,29.19,4,,Bronze,2.5,East,PayPal,False,113.84
T002408,2025-01-31,Clothing,33.8,7,54.3935880801196,Platinum,8.2,West,Credit Card,False,217.2
T002409,2025-03-19,Clothing,37.62,6,39.557047605810844,Bronze,7.8,North,Credit Card,False,208.11
T002410,2025-01-20,Beauty,29.87,7,46.715821216560634,Platinum,2.0,North,Credit Card,False,204.91
T002411,2025-05-26,Electronics,339.64,6,32.45575509153068,Platinum,14.4,East,Credit Card,True,1744.39
T002412,2025-03-01,Clothing,31.15,6,70.0,Silver,12.3,North,Digital Wallet,True,163.91
T002413,2025-05-14,Electronics,248.35,7,42.0747318905499,Silver,10.7,East,PayPal,True,1552.44
T002414,2025-06-09,Clothing,42.16,6,45.974937351434434,Bronze,,West,Digital Wallet,True,
T002415,2025-04-03,Electronics,271.82,7,38.78433350314666,Silver,3.7,West,Cash,False,1832.34
T002416,2025-02-12,Clothing,49.33,7,34.07289416394177,Gold,8.1,South,Credit Card,False,317.34
T002417,2025-05-10,Electronics,264.35,4,53.57301933767165,Gold,2.0,North,Cash,False,1036.25
T002418,2025-03-01,Clothing,37.52,8,18.0,Bronze,8.7,East,Credit Card,False,274.05
T002419,2025-05-31,Beauty,24.8,5,20.11281754446466,Bronze,7.3,East,PayPal,False,114.95
T002420,2025-01-31,Sports,41.82,5,45.84293906589457,Bronze,6.1,South,PayPal,False,196.34
T002421,2025-01-05,Sports,55.51,4,37.58748574170463,Silver,7.0,East,Digital Wallet,False,206.5
T002422,2025-06-11,Home & Kitchen,74.22,4,52.144665378175475,Platinum,2.0,West,Credit Card,False,290.94
T002423,2025-01-10,Electronics,259.37,2,35.7843659935387,Silver,9.1,East,Credit Card,False,471.53
T002424,2025-03-30,Electronics,240.28,4,21.941829515444685,Silver,6.3,East,Credit Card,False,900.57
T002425,2025-05-10,Beauty,41.78,7,41.20378923383057,Bronze,9.1,East,Credit Card,False,265.85
T002426,2025-05-06,Clothing,27.09,5,38.78419262524613,Silver,4.7,East,Credit Card,False,129.08
T002427,2025-01-11,Electronics,238.88,3,29.010266638301133,Bronze,4.9,East,Digital Wallet,False,681.52
T002428,2025-06-27,Home & Kitchen,59.13,4,51.435304292702625,Platinum,8.5,North,Credit Card,False,216.42
T002429,2025-06-08,Clothing,51.03,5,46.28338255414527,Bronze,7.8,East,Cash,False,235.25
T002430,2025-02-25,Clothing,182.31,3,30.1698328852773,Silver,5.6,West,Cash,False,516.3
T002431,2025-03-24,Beauty,22.68,6,23.604938507139348,Silver,1.6,North,Credit Card,False,133.9
T002432,2025-05-17,Sports,42.33,5,46.26171437127536,Silver,2.1,South,Credit Card,False,207.21
T002433,2025-04-09,Clothing,63.46,5,30.523987861487598,Bronze,9.4,South,Credit Card,False,287.47
T002434,2025-05-29,Beauty,24.46,6,30.48716313825834,Silver,17.7,North,PayPal,True,120.78
T002435,2025-03-14,Home & Kitchen,65.33,7,40.69126486950102,Silver,0.5,East,Credit Card,True,455.02
T002436,2025-06-05,Home & Kitchen,93.48,4,42.56998094822706,Platinum,3.6,North,Cash,True,360.46
T002437,2025-04-25,Electronics,155.43,2,48.03530348606097,Silver,13.0,West,PayPal,True,270.45
T002438,2025-01-07,Electronics,276.68,3,54.68349446627337,Silver,12.6,North,Digital Wallet,True,725.45
T002439,2025-03-21,Home & Kitchen,110.1,5,36.43513788970054,Bronze,3.4,West,PayPal,False,531.78
T002440,2025-05-24,Sports,57.59,6,49.05148529544314,Silver,0.6,North,PayPal,False,343.47
T002441,2025-04-07,Home & Kitchen,52.35,5,39.90960784149654,Platinum,3.5,South,PayPal,False,252.59
T002442,2025-01-04,Electronics,187.57,4,56.123631348622425,Gold,7.8,North,PayPal,False,691.76
T002443,2025-01-04,Electronics,899.83,1,31.821333091003762,Bronze,11.8,West,PayPal,True,793.65
T002444,2025-04-13,Sports,45.27,5,48.29082615296313,Gold,11.5,West,Credit Card,True,200.32
T002445,2025-02-09,Electronics,220.92,8,32.07487014644967,Bronze,18.5,North,Credit Card,True,1440.4
T002446,2025-01-17,Clothing,36.67,3,31.114777398682193,Bronze,5.3,North,Credit Card,False,104.18
T002447,2025-04-11,Electronics,247.04,5,36.52267430520183,Bronze,6.8,North,Cash,False,1151.21
T002448,2025-04-13,Electronics,211.22,6,18.0,Silver,14.2,North,Credit Card,True,1087.36
T002449,2025-05-04,Home & Kitchen,77.87,6,53.83830908644244,Platinum,2.3,North,PayPal,False,456.47
T002450,2025-02-21,Home & Kitchen,63.14,5,31.524266257188096,Bronze,4.9,North,Digital Wallet,True,300.23
T002451,2025-02-21,Clothing,31.72,3,36.470860357685446,Silver,7.7,West,Credit Card,False,87.83
T002452,2025-06-13,Electronics,239.29,3,30.392889468420435,Silver,1.6,West,Credit Card,False,706.38
T002453,2025-05-04,Sports,34.91,6,53.39852964391396,Silver,12.6,East,Credit Card,True,183.07
T002454,2025-06-15,Electronics,258.99,4,45.20512161193293,Bronze,7.8,West,Digital Wallet,False,955.16
T002455,2025-06-27,Clothing,42.31,11,48.610181130442214,Bronze,11.3,South,Credit Card,True,412.82
T002456,2025-03-04,Beauty,24.73,6,44.03765718162129,Silver,7.1,North,Credit Card,False,137.85
T002457,2025-04-26,Electronics,271.78,2,44.01996107933265,Gold,14.9,South,PayPal,True,462.57
T002458,2025-03-03,Beauty,39.95,4,45.98634962266434,Bronze,2.7,North,Credit Card,True,155.49
T002459,2025-01-07,Electronics,376.47,2,53.39078924407227,Silver,7.8,West,Digital Wallet,False,694.21
T002460,2025-06-04,Home & Kitchen,89.33,3,28.231306027507173,Bronze,1.8,West,PayPal,False,263.17
T002461,2025-04-02,Clothing,142.83,5,35.15127524552785,Silver,9.9,North,Digital Wallet,False,643.45
T002462,2025-01-14,Beauty,29.62,4,29.383607782746346,Bronze,9.9,East,Digital Wallet,False,106.75
T002463,2025-03-27,Clothing,38.42,7,49.19909168624353,Gold,7.6,North,Credit Card,False,248.5
T002464,2025-05-13,Clothing,54.86,5,47.295129570891746,Silver,10.4,North,Credit Card,True,245.77
T002465,2025-05-10,Beauty,37.31,6,50.61735382342718,Silver,9.0,North,Digital Wallet,False,203.71
T002466,2025-03-03,Clothing,56.1,3,18.0,Bronze,7.4,East,PayPal,False,155.85
T002467,2025-05-29,Clothing,59.06,3,36.80735820294443,Bronze,4.4,East,Credit Card,False,169.38
T002468,2025-03-20,Clothing,36.3,7,18.0,Bronze,16.0,North,PayPal,True,213.44
T002469,2025-05-29,Home & Kitchen,65.83,6,65.41479723315933,Platinum,8.3,West,Cash,False,362.2
T002470,2025-05-18,Electronics,231.84,4,43.524207094149425,Bronze,18.8,East,PayPal,True,753.02
T002471,2025-02-27,Electronics,253.3,3,32.19053748734559,Bronze,2.0,South,Digital Wallet,False,744.7
T002472,2025-04-30,Home & Kitchen,61.67,4,40.53282890785055,Bronze,2.3,East,Digital Wallet,False,241.01
T002473,2025-06-16,Clothing,44.66,6,41.78244378036405,Gold,1.6,South,Cash,False,263.67
T002474,2025-05-13,Beauty,30.8,5,65.72430703702565,Bronze,3.0,North,PayPal,False,149.38
T002475,2025-03-06,Beauty,26.1,5,,Bronze,10.2,West,Credit Card,True,117.19
T002476,2025-01-13,Home & Kitchen,91.41,9,44.227115794268926,Silver,7.5,West,Cash,False,760.99
T002477,2025-03-23,Sports,20.08,8,34.8831362518292,Silver,15.8,South,PayPal,True,135.26
T002478,2025-06-22,Home & Kitchen,74.92,6,67.31399863569848,Bronze,9.7,East,Digital Wallet,False,405.92
T002479,2025-06-09,Electronics,312.31,4,60.86848049956653,Silver,9.7,East,Digital Wallet,False,1128.06
T002480,2025-06-13,Sports,72.06,3,18.526522454084866,Bronze,17.7,East,Credit Card,True,177.92
T002481,2025-05-19,Electronics,224.29,3,52.24403592427494,Bronze,3.3,East,Digital Wallet,True,650.67
T002482,2025-05-29,Clothing,41.36,10,47.37653744708178,Silver,3.5,South,PayPal,False,399.12
T002483,2025-02-21,Sports,47.43,6,32.68968253934679,Silver,2.2,West,Credit Card,False,278.32
T002484,2025-04-27,Clothing,33.74,5,30.08055895001491,Platinum,5.0,East,Credit Card,False,160.27
T002485,2025-01-26,Sports,72.84,3,18.0,Gold,2.0,West,Cash,False,214.15
T002486,2025-02-03,Electronics,211.52,4,49.71267824799301,Bronze,17.4,West,Digital Wallet,True,698.86
T002487,2025-02-21,Home & Kitchen,80.96,1,25.687011410099245,Silver,3.3,East,PayPal,False,78.29
T002488,2025-04-22,Electronics,298.42,5,45.71821368540303,Silver,4.5,East,Credit Card,False,1424.96
T002489,2025-03-23,Home & Kitchen,95.76,2,28.93886867860868,Bronze,7.2,West,PayPal,False,177.73
T002490,2025-06-29,Sports,58.9,5,27.656737878657957,Bronze,2.4,East,Cash,False,287.43
T002491,2025-06-06,Home & Kitchen,93.97,3,42.60304567021374,Bronze,1.0,South,Credit Card,True,279.09
T002492,2025-06-15,Clothing,48.05,9,57.00739469419956,Platinum,4.2,South,Credit Card,False,414.29
